rowid,kepid,kepoi_name,filename
2968,11905011,K00297.01,lightcurve_1613_KIC11905011.csv
3115,11853905,K00007.01,lightcurve_1614_KIC11853905.csv
1642,11758544,K01883.01,lightcurve_1615_KIC11758544.csv
1374,11601584,K01831.01,lightcurve_1616_KIC11601584.csv
5312,4150804,K03678.01,lightcurve_1619_KIC4150804.csv
553,10141900,K01082.01,lightcurve_161_KIC10141900.csv
1761,4833421,K00232.01,lightcurve_1620_KIC4833421.csv
1236,5301750,K01589.01,lightcurve_1621_KIC5301750.csv
2237,1849702,K02538.01,lightcurve_1622_KIC1849702.csv
2905,11074541,K00345.01,lightcurve_1624_KIC11074541.csv
2265,4665571,K02393.01,lightcurve_1625_KIC4665571.csv
4956,8078502,K03383.01,lightcurve_1626_KIC8078502.csv
5997,6342333,K02065.01,lightcurve_162_KIC6342333.csv
3225,7440748,K00457.01,lightcurve_1630_KIC7440748.csv
3229,5812960,K00507.01,lightcurve_1631_KIC5812960.csv
690,6962977,K01364.01,lightcurve_1632_KIC6962977.csv
526,1725016,K01007.01,lightcurve_1641_KIC1725016.csv
5884,9009953,K04014.01,lightcurve_1642_KIC9009953.csv
38,11138155,K00760.01,lightcurve_1644_KIC11138155.csv
488,8240904,K01070.01,lightcurve_1646_KIC8240904.csv
3383,4656049,K00629.01,lightcurve_1648_KIC4656049.csv
608,10426656,K01161.01,lightcurve_164_KIC10426656.csv
3268,5351250,K00408.01,lightcurve_1650_KIC5351250.csv
2149,11080405,K02442.01,lightcurve_1653_KIC11080405.csv
2944,11259686,K00294.01,lightcurve_1654_KIC11259686.csv
1045,7629518,K01495.01,lightcurve_1655_KIC7629518.csv
965,10874614,K00017.01,lightcurve_1656_KIC10874614.csv
3043,10266615,K00530.01,lightcurve_1658_KIC10266615.csv
1368,6305192,K00219.01,lightcurve_165_KIC6305192.csv
1889,11718144,K02310.01,lightcurve_1660_KIC11718144.csv
2631,6186964,K02839.01,lightcurve_1662_KIC6186964.csv
553,10141900,K01082.01,lightcurve_1663_KIC10141900.csv
1979,6105462,K02098.01,lightcurve_1665_KIC6105462.csv
2627,11565924,K02837.01,lightcurve_1667_KIC11565924.csv
2376,5272233,K02711.01,lightcurve_1669_KIC5272233.csv
138,5436502,K00834.01,lightcurve_1670_KIC5436502.csv
1525,10136549,K01929.01,lightcurve_1673_KIC10136549.csv
1149,7871954,K01515.01,lightcurve_1674_KIC7871954.csv
1923,5546761,K02160.01,lightcurve_1676_KIC5546761.csv
1492,9573685,K02057.01,lightcurve_1677_KIC9573685.csv
2372,11401755,K00277.01,lightcurve_1678_KIC11401755.csv
1567,5384079,K02011.01,lightcurve_1679_KIC5384079.csv
1039,10019065,K01721.01,lightcurve_167_KIC10019065.csv
2037,5794240,K00254.01,lightcurve_1681_KIC5794240.csv
1724,5706595,K02183.01,lightcurve_1684_KIC5706595.csv
2499,8415200,K02730.01,lightcurve_1685_KIC8415200.csv
1567,5384079,K02011.01,lightcurve_1686_KIC5384079.csv
1625,11656918,K01945.01,lightcurve_1687_KIC11656918.csv
485,1871056,K01001.01,lightcurve_1688_KIC1871056.csv
1338,7951018,K01553.01,lightcurve_1689_KIC7951018.csv
1932,11495458,K02318.01,lightcurve_168_KIC11495458.csv
2697,11554435,K00063.01,lightcurve_1690_KIC11554435.csv
2084,8478994,K00245.01,lightcurve_1694_KIC8478994.csv
2221,6269070,K02608.01,lightcurve_1695_KIC6269070.csv
510,10272640,K01074.01,lightcurve_1696_KIC10272640.csv
5647,5195172,K01671.01,lightcurve_1697_KIC5195172.csv
608,10426656,K01161.01,lightcurve_1698_KIC10426656.csv
66,11960862,K00782.01,lightcurve_1699_KIC11960862.csv
499,3438507,K01204.01,lightcurve_169_KIC3438507.csv
594,2716853,K01022.01,lightcurve_16_KIC2716853.csv
241,7870390,K00898.01,lightcurve_1700_KIC7870390.csv
1588,9973109,K02018.01,lightcurve_1701_KIC9973109.csv
1346,4813563,K01959.01,lightcurve_1702_KIC4813563.csv
485,1871056,K01001.01,lightcurve_1703_KIC1871056.csv
1848,9963265,K02299.01,lightcurve_1704_KIC9963265.csv
1347,2985767,K02032.01,lightcurve_1705_KIC2985767.csv
3057,10843590,K00431.01,lightcurve_1707_KIC10843590.csv
2173,9177629,K02522.01,lightcurve_1709_KIC9177629.csv
965,10874614,K00017.01,lightcurve_170_KIC10874614.csv
3417,10271806,K00733.01,lightcurve_1710_KIC10271806.csv
3755,7100673,K04032.01,lightcurve_1711_KIC7100673.csv
4532,10615440,K04765.01,lightcurve_1712_KIC10615440.csv
1393,10480915,K02040.01,lightcurve_1713_KIC10480915.csv
1805,10203349,K02212.01,lightcurve_1715_KIC10203349.csv
2872,3234843,K03057.01,lightcurve_1716_KIC3234843.csv
3185,4270253,K00551.01,lightcurve_1717_KIC4270253.csv
5125,9285265,K03410.01,lightcurve_1718_KIC9285265.csv
5997,6342333,K02065.01,lightcurve_1719_KIC6342333.csv
5716,6803855,K01695.01,lightcurve_1721_KIC6803855.csv
1473,2307415,K02053.01,lightcurve_1723_KIC2307415.csv
608,10426656,K01161.01,lightcurve_1724_KIC10426656.csv
3963,8507475,K04300.01,lightcurve_1726_KIC8507475.csv
633,1026957,K00958.01,lightcurve_1727_KIC1026957.csv
302,9347899,K00935.01,lightcurve_1729_KIC9347899.csv
302,9347899,K00935.01,lightcurve_1730_KIC9347899.csv
3189,10973664,K00601.01,lightcurve_1731_KIC10973664.csv
448,5735762,K00148.01,lightcurve_1734_KIC5735762.csv
3007,6850504,K00070.04,lightcurve_1735_KIC6850504.csv
1330,7955580,K01711.01,lightcurve_1737_KIC7955580.csv
1176,12506770,K01577.01,lightcurve_1738_KIC12506770.csv
4216,6278762,K03158.02,lightcurve_1739_KIC6278762.csv
1059,10214162,K01724.01,lightcurve_173_KIC10214162.csv
3526,9597345,K00711.01,lightcurve_1743_KIC9597345.csv
1678,7620413,K02103.01,lightcurve_1744_KIC7620413.csv
79,12644822,K00791.01,lightcurve_1745_KIC12644822.csv
1972,12401863,K02331.01,lightcurve_1746_KIC12401863.csv
3269,8043638,K00460.01,lightcurve_1747_KIC8043638.csv
1357,7046804,K00205.01,lightcurve_1749_KIC7046804.csv
519,9480189,K00941.01,lightcurve_174_KIC9480189.csv
1119,9277896,K01632.01,lightcurve_1750_KIC9277896.csv
2706,7582689,K03097.01,lightcurve_1751_KIC7582689.csv
1761,4833421,K00232.01,lightcurve_1753_KIC4833421.csv
653,8561063,K00961.01,lightcurve_1755_KIC8561063.csv
1910,10132832,K02313.01,lightcurve_1758_KIC10132832.csv
245,7907423,K00899.01,lightcurve_1759_KIC7907423.csv
1373,3326377,K01830.01,lightcurve_175_KIC3326377.csv
508,8229696,K01072.01,lightcurve_1760_KIC8229696.csv
2930,11442793,K00351.01,lightcurve_1764_KIC11442793.csv
213,7685981,K00893.01,lightcurve_1765_KIC7685981.csv
1667,6206214,K02252.01,lightcurve_1766_KIC6206214.csv
194,6949607,K00870.01,lightcurve_1767_KIC6949607.csv
10,10910878,K00757.01,lightcurve_1768_KIC10910878.csv
3280,6451936,K00511.01,lightcurve_176_KIC6451936.csv
1721,7286911,K02180.01,lightcurve_1771_KIC7286911.csv
734,11037335,K01435.01,lightcurve_1772_KIC11037335.csv
3538,6442340,K00664.01,lightcurve_1773_KIC6442340.csv
1650,7102316,K02028.01,lightcurve_1775_KIC7102316.csv
1143,9729691,K01751.01,lightcurve_1776_KIC9729691.csv
5697,9886255,K01846.01,lightcurve_1777_KIC9886255.csv
1002,6677841,K01236.01,lightcurve_1778_KIC6677841.csv
1007,6383821,K01238.01,lightcurve_1779_KIC6383821.csv
188,7366258,K00880.01,lightcurve_177_KIC7366258.csv
811,4072526,K01329.01,lightcurve_1781_KIC4072526.csv
906,9271752,K01406.01,lightcurve_1782_KIC9271752.csv
1236,5301750,K01589.01,lightcurve_1783_KIC5301750.csv
299,9334289,K00934.01,lightcurve_1786_KIC9334289.csv
1009,10724369,K01302.01,lightcurve_1788_KIC10724369.csv
2586,6436029,K02828.01,lightcurve_1789_KIC6436029.csv
2853,2716801,K03053.01,lightcurve_1790_KIC2716801.csv
240,7849854,K00897.01,lightcurve_1791_KIC7849854.csv
2405,10397751,K02859.01,lightcurve_1794_KIC10397751.csv
2149,11080405,K02442.01,lightcurve_1797_KIC11080405.csv
1268,6616218,K01692.01,lightcurve_1798_KIC6616218.csv
3611,7447200,K00676.01,lightcurve_1799_KIC7447200.csv
553,10141900,K01082.01,lightcurve_1801_KIC10141900.csv
188,7366258,K00880.01,lightcurve_1802_KIC7366258.csv
1007,6383821,K01238.01,lightcurve_1803_KIC6383821.csv
1856,6774537,K02146.01,lightcurve_1804_KIC6774537.csv
4213,9898017,K04484.01,lightcurve_1805_KIC9898017.csv
4216,6278762,K03158.02,lightcurve_1806_KIC6278762.csv
532,10166274,K01078.01,lightcurve_1808_KIC10166274.csv
2674,11623629,K00365.01,lightcurve_1809_KIC11623629.csv
3070,10554999,K00534.01,lightcurve_180_KIC10554999.csv
619,4180280,K00144.01,lightcurve_1811_KIC4180280.csv
3553,7368664,K00614.01,lightcurve_1812_KIC7368664.csv
3098,6462863,K00094.01,lightcurve_1813_KIC6462863.csv
1184,11502867,K00195.01,lightcurve_1814_KIC11502867.csv
175,9471974,K00119.01,lightcurve_1815_KIC9471974.csv
5243,6619815,K03361.01,lightcurve_1816_KIC6619815.csv
2254,11295426,K00246.01,lightcurve_1817_KIC11295426.csv
1609,8564674,K02022.01,lightcurve_1821_KIC8564674.csv
1402,9353314,K01900.01,lightcurve_1822_KIC9353314.csv
1139,10990917,K01643.01,lightcurve_1826_KIC10990917.csv
439,1432789,K00992.01,lightcurve_1827_KIC1432789.csv
574,10157458,K01083.01,lightcurve_1829_KIC10157458.csv
565,9766437,K00949.01,lightcurve_182_KIC9766437.csv
5205,7517261,K03496.01,lightcurve_1830_KIC7517261.csv
2623,3545135,K02755.01,lightcurve_1831_KIC3545135.csv
1818,9904006,K02135.01,lightcurve_1833_KIC9904006.csv
1888,10010440,K02309.01,lightcurve_1834_KIC10010440.csv
910,3839488,K01216.01,lightcurve_1835_KIC3839488.csv
1450,9279354,K02060.01,lightcurve_1838_KIC9279354.csv
532,10166274,K01078.01,lightcurve_183_KIC10166274.csv
2780,9139084,K00323.01,lightcurve_1840_KIC9139084.csv
2768,10585738,K03032.01,lightcurve_1842_KIC10585738.csv
1220,5617854,K01588.01,lightcurve_1844_KIC5617854.csv
1850,7542813,K02302.01,lightcurve_1845_KIC7542813.csv
2865,10587105,K00339.01,lightcurve_1846_KIC10587105.csv
3136,11823054,K00543.01,lightcurve_1847_KIC11823054.csv
4156,8573193,K04337.01,lightcurve_1848_KIC8573193.csv
3286,7445445,K00567.01,lightcurve_1849_KIC7445445.csv
852,8804283,K01276.01,lightcurve_184_KIC8804283.csv
3596,7277317,K00674.01,lightcurve_1850_KIC7277317.csv
2344,9451706,K00271.03,lightcurve_1851_KIC9451706.csv
2063,11360805,K02422.01,lightcurve_1852_KIC11360805.csv
5336,10795103,K03683.01,lightcurve_1853_KIC10795103.csv
1952,7120108,K02325.01,lightcurve_1855_KIC7120108.csv
4034,6937529,K04382.01,lightcurve_1856_KIC6937529.csv
448,5735762,K00148.01,lightcurve_1859_KIC5735762.csv
587,9787239,K00952.01,lightcurve_1860_KIC9787239.csv
2930,11442793,K00351.01,lightcurve_1861_KIC11442793.csv
5172,8824737,K03347.01,lightcurve_1862_KIC8824737.csv
949,7303287,K01353.01,lightcurve_1864_KIC7303287.csv
2366,6294819,K02852.01,lightcurve_1866_KIC6294819.csv
5154,3629330,K03418.01,lightcurve_1867_KIC3629330.csv
299,9334289,K00934.01,lightcurve_1868_KIC9334289.csv
904,11666881,K00167.01,lightcurve_1869_KIC11666881.csv
1748,3458028,K02276.01,lightcurve_1871_KIC3458028.csv
4701,4736644,K03330.01,lightcurve_1872_KIC4736644.csv
1538,7286173,K01862.01,lightcurve_1875_KIC7286173.csv
4988,6364582,K03456.01,lightcurve_1876_KIC6364582.csv
690,6962977,K01364.01,lightcurve_1877_KIC6962977.csv
3488,9458613,K00707.01,lightcurve_1878_KIC9458613.csv
3342,6508221,K00416.01,lightcurve_1879_KIC6508221.csv
1665,11030475,K02248.04,lightcurve_187_KIC11030475.csv
2423,8885643,K02789.01,lightcurve_1881_KIC8885643.csv
1668,8959839,K02253.01,lightcurve_1882_KIC8959839.csv
631,9875711,K00956.01,lightcurve_1884_KIC9875711.csv
1212,7691260,K01528.01,lightcurve_1885_KIC7691260.csv
3089,10873260,K00535.01,lightcurve_1886_KIC10873260.csv
1531,10005758,K01783.01,lightcurve_1888_KIC10005758.csv
1525,10136549,K01929.01,lightcurve_1890_KIC10136549.csv
1078,5561278,K01621.01,lightcurve_1891_KIC5561278.csv
3251,6381846,K00509.01,lightcurve_1892_KIC6381846.csv
1581,4939346,K01873.01,lightcurve_1893_KIC4939346.csv
1726,10489345,K02266.01,lightcurve_1894_KIC10489345.csv
3136,11823054,K00543.01,lightcurve_1895_KIC11823054.csv
1553,9410930,K00196.01,lightcurve_1896_KIC9410930.csv
5026,9085563,K03393.01,lightcurve_1897_KIC9085563.csv
5397,12784167,K03848.01,lightcurve_1898_KIC12784167.csv
2259,12469800,K02543.01,lightcurve_1899_KIC12469800.csv
1739,8164012,K02116.01,lightcurve_1900_KIC8164012.csv
1588,9973109,K02018.01,lightcurve_1901_KIC9973109.csv
3120,10656823,K00598.01,lightcurve_1902_KIC10656823.csv
2025,9210387,K02416.01,lightcurve_1903_KIC9210387.csv
3070,10554999,K00534.01,lightcurve_1904_KIC10554999.csv
2878,5688790,K03144.01,lightcurve_1905_KIC5688790.csv
5614,12735740,K03663.01,lightcurve_1906_KIC12735740.csv
3072,9146018,K00584.01,lightcurve_1907_KIC9146018.csv
2193,7879433,K02527.01,lightcurve_1908_KIC7879433.csv
1393,10480915,K02040.01,lightcurve_190_KIC10480915.csv
3526,9597345,K00711.01,lightcurve_1910_KIC9597345.csv
3061,12404305,K00486.01,lightcurve_1913_KIC12404305.csv
1866,4458082,K02303.01,lightcurve_1915_KIC4458082.csv
1399,5728139,K00206.01,lightcurve_1917_KIC5728139.csv
3380,10227020,K00730.01,lightcurve_191_KIC10227020.csv
435,3962243,K01203.01,lightcurve_1920_KIC3962243.csv
392,8394721,K00152.01,lightcurve_1921_KIC8394721.csv
526,1725016,K01007.01,lightcurve_1922_KIC1725016.csv
13,6922244,K00010.01,lightcurve_1923_KIC6922244.csv
3538,6442340,K00664.01,lightcurve_1925_KIC6442340.csv
5469,12061969,K02061.02,lightcurve_1927_KIC12061969.csv
1677,7008211,K02102.01,lightcurve_1929_KIC7008211.csv
1481,10723750,K00209.01,lightcurve_1930_KIC10723750.csv
448,5735762,K00148.01,lightcurve_1932_KIC5735762.csv
3211,5709725,K00555.01,lightcurve_1933_KIC5709725.csv
3086,10187017,K00082.01,lightcurve_1935_KIC10187017.csv
814,4455231,K01332.01,lightcurve_1937_KIC4455231.csv
1410,7132798,K00220.01,lightcurve_1939_KIC7132798.csv
386,3116412,K01115.01,lightcurve_193_KIC3116412.csv
3380,10227020,K00730.01,lightcurve_1943_KIC10227020.csv
488,8240904,K01070.01,lightcurve_1944_KIC8240904.csv
2671,6071903,K00306.01,lightcurve_1946_KIC6071903.csv
2046,7107802,K02420.01,lightcurve_1949_KIC7107802.csv
383,2854914,K01113.01,lightcurve_194_KIC2854914.csv
421,5880320,K01060.01,lightcurve_1953_KIC5880320.csv
2625,6432345,K02757.01,lightcurve_1954_KIC6432345.csv
2271,8380709,K02468.01,lightcurve_1956_KIC8380709.csv
1691,8681734,K02340.01,lightcurve_1958_KIC8681734.csv
1325,5438757,K01601.01,lightcurve_1959_KIC5438757.csv
1467,8257205,K01986.01,lightcurve_1961_KIC8257205.csv
1558,8167996,K01867.01,lightcurve_1964_KIC8167996.csv
1149,7871954,K01515.01,lightcurve_1965_KIC7871954.csv
4082,7257966,K04185.01,lightcurve_1966_KIC7257966.csv
2476,12314973,K00279.01,lightcurve_1967_KIC12314973.csv
2262,8081905,K02619.01,lightcurve_1968_KIC8081905.csv
156,5794379,K00842.01,lightcurve_1969_KIC5794379.csv
2344,9451706,K00271.03,lightcurve_196_KIC9451706.csv
3521,6365156,K00662.01,lightcurve_1970_KIC6365156.csv
594,2716853,K01022.01,lightcurve_1971_KIC2716853.csv
2024,5621586,K02415.01,lightcurve_1972_KIC5621586.csv
4928,6705026,K03374.01,lightcurve_1973_KIC6705026.csv
574,10157458,K01083.01,lightcurve_1974_KIC10157458.csv
5904,8282846,K04015.01,lightcurve_1975_KIC8282846.csv
3084,3239945,K00490.01,lightcurve_1977_KIC3239945.csv
2330,5871985,K02703.01,lightcurve_1978_KIC5871985.csv
629,10468940,K01163.01,lightcurve_1979_KIC10468940.csv
4907,6599975,K03438.01,lightcurve_197_KIC6599975.csv
438,10154388,K00991.01,lightcurve_1980_KIC10154388.csv
2008,7212184,K02487.01,lightcurve_1981_KIC7212184.csv
1696,8165946,K02105.01,lightcurve_1982_KIC8165946.csv
1739,8164012,K02116.01,lightcurve_1983_KIC8164012.csv
22,10601284,K00749.01,lightcurve_1984_KIC10601284.csv
3086,10187017,K00082.01,lightcurve_1989_KIC10187017.csv
3583,9963524,K00720.01,lightcurve_198_KIC9963524.csv
1528,6665512,K02005.01,lightcurve_1992_KIC6665512.csv
83,3114167,K00795.01,lightcurve_1994_KIC3114167.csv
1463,8426567,K01914.01,lightcurve_1997_KIC8426567.csv
1600,11622600,K01876.01,lightcurve_1998_KIC11622600.csv
3268,5351250,K00408.01,lightcurve_1999_KIC5351250.csv
1338,7951018,K01553.01,lightcurve_199_KIC7951018.csv
55,11754553,K00775.01,lightcurve_2000_KIC11754553.csv
2353,5480640,K02707.01,lightcurve_2001_KIC5480640.csv
2605,6265792,K02753.01,lightcurve_2002_KIC6265792.csv
1254,12159249,K01536.01,lightcurve_2003_KIC12159249.csv
3424,8557374,K00692.01,lightcurve_2004_KIC8557374.csv
5488,5437945,K03791.01,lightcurve_2007_KIC5437945.csv
2930,11442793,K00351.01,lightcurve_2008_KIC11442793.csv
3072,9146018,K00584.01,lightcurve_2009_KIC9146018.csv
2312,6429812,K02408.01,lightcurve_200_KIC6429812.csv
6166,1873513,K04928.01,lightcurve_2010_KIC1873513.csv
1764,11401767,K02195.01,lightcurve_2011_KIC11401767.csv
6071,12352520,K03094.01,lightcurve_2012_KIC12352520.csv
1765,10909127,K02200.01,lightcurve_2013_KIC10909127.csv
4532,10615440,K04765.01,lightcurve_2016_KIC10615440.csv
1818,9904006,K02135.01,lightcurve_2017_KIC9904006.csv
1528,6665512,K02005.01,lightcurve_2018_KIC6665512.csv
3609,10264660,K00098.01,lightcurve_2019_KIC10264660.csv
2702,8709688,K03019.01,lightcurve_2021_KIC8709688.csv
863,9455556,K01396.01,lightcurve_2025_KIC9455556.csv
852,8804283,K01276.01,lightcurve_2026_KIC8804283.csv
485,1871056,K01001.01,lightcurve_2030_KIC1871056.csv
3342,6508221,K00416.01,lightcurve_2031_KIC6508221.csv
3526,9597345,K00711.01,lightcurve_2032_KIC9597345.csv
690,6962977,K01364.01,lightcurve_2033_KIC6962977.csv
3007,6850504,K00070.04,lightcurve_2034_KIC6850504.csv
3007,6850504,K00070.04,lightcurve_2036_KIC6850504.csv
1070,5219234,K01563.01,lightcurve_2037_KIC5219234.csv
2293,8753896,K02473.01,lightcurve_2038_KIC8753896.csv
310,9415172,K00938.01,lightcurve_2039_KIC9415172.csv
3024,8625925,K00580.01,lightcurve_2040_KIC8625925.csv
3628,7515212,K00679.01,lightcurve_2042_KIC7515212.csv
166,6863998,K00867.01,lightcurve_2043_KIC6863998.csv
2272,6149910,K02469.01,lightcurve_2045_KIC6149910.csv
2616,9475552,K02694.01,lightcurve_2046_KIC9475552.csv
3424,8557374,K00692.01,lightcurve_2047_KIC8557374.csv
2113,10387742,K02583.01,lightcurve_2048_KIC10387742.csv
3214,9946525,K00398.01,lightcurve_2049_KIC9946525.csv
175,9471974,K00119.01,lightcurve_204_KIC9471974.csv
628,10528068,K01162.01,lightcurve_2050_KIC10528068.csv
3526,9597345,K00711.01,lightcurve_2051_KIC9597345.csv
259,8226994,K00906.01,lightcurve_2052_KIC8226994.csv
5469,12061969,K02061.02,lightcurve_2053_KIC12061969.csv
1719,7207061,K02113.01,lightcurve_2055_KIC7207061.csv
1268,6616218,K01692.01,lightcurve_2056_KIC6616218.csv
1668,8959839,K02253.01,lightcurve_2057_KIC8959839.csv
1800,8219268,K02133.01,lightcurve_2058_KIC8219268.csv
887,9214942,K01403.01,lightcurve_2059_KIC9214942.csv
3280,6451936,K00511.01,lightcurve_205_KIC6451936.csv
3097,9631762,K00588.01,lightcurve_2060_KIC9631762.csv
1599,9967771,K01875.01,lightcurve_2063_KIC9967771.csv
4532,10615440,K04765.01,lightcurve_2065_KIC10615440.csv
1508,6061773,K02001.01,lightcurve_2067_KIC6061773.csv
2713,7419318,K00313.01,lightcurve_2069_KIC7419318.csv
665,7102227,K01360.01,lightcurve_206_KIC7102227.csv
1852,8164257,K02073.01,lightcurve_2071_KIC8164257.csv
2344,9451706,K00271.03,lightcurve_2072_KIC9451706.csv
1553,9410930,K00196.01,lightcurve_2073_KIC9410930.csv
2042,9654468,K02417.01,lightcurve_2074_KIC9654468.csv
3468,8456679,K00102.01,lightcurve_2075_KIC8456679.csv
8818,7350067,K06863.01,lightcurve_2076_KIC7350067.csv
617,2574338,K01030.01,lightcurve_2077_KIC2574338.csv
3841,5281113,K04411.01,lightcurve_2078_KIC5281113.csv
3601,9964801,K00721.01,lightcurve_2079_KIC9964801.csv
2963,8430964,K03078.01,lightcurve_2081_KIC8430964.csv
5259,3728432,K03893.01,lightcurve_2082_KIC3728432.csv
1967,7802719,K02247.01,lightcurve_2084_KIC7802719.csv
66,11960862,K00782.01,lightcurve_2085_KIC11960862.csv
2586,6436029,K02828.01,lightcurve_2086_KIC6436029.csv
633,1026957,K00958.01,lightcurve_2087_KIC1026957.csv
2786,3353050,K00384.01,lightcurve_2088_KIC3353050.csv
3100,11709124,K00435.01,lightcurve_2089_KIC11709124.csv
2683,5088536,K00282.02,lightcurve_2090_KIC5088536.csv
1740,4140813,K02117.01,lightcurve_2091_KIC4140813.csv
1897,9472000,K02082.01,lightcurve_2092_KIC9472000.csv
3589,12068975,K00623.01,lightcurve_2093_KIC12068975.csv
1693,10212441,K02342.01,lightcurve_2094_KIC10212441.csv
477,3447722,K01198.01,lightcurve_2095_KIC3447722.csv
3648,6226908,K04068.01,lightcurve_2096_KIC6226908.csv
1308,7522911,K01705.01,lightcurve_2097_KIC7522911.csv
1608,6356207,K02021.01,lightcurve_2098_KIC6356207.csv
2307,11337566,K02632.01,lightcurve_2099_KIC11337566.csv
3021,8565266,K00578.01,lightcurve_20_KIC8565266.csv
70,12070811,K00785.01,lightcurve_2102_KIC12070811.csv
2931,5520547,K02990.01,lightcurve_2104_KIC5520547.csv
468,8222813,K01069.01,lightcurve_2106_KIC8222813.csv
2293,8753896,K02473.01,lightcurve_2109_KIC8753896.csv
1374,11601584,K01831.01,lightcurve_2111_KIC11601584.csv
238,7825899,K00896.01,lightcurve_2112_KIC7825899.csv
1690,3734418,K02261.01,lightcurve_2113_KIC3734418.csv
914,12252424,K00153.01,lightcurve_2114_KIC12252424.csv
168,6948054,K00869.01,lightcurve_2118_KIC6948054.csv
897,8822366,K01282.01,lightcurve_211_KIC8822366.csv
1856,6774537,K02146.01,lightcurve_2120_KIC6774537.csv
2232,12454461,K02463.01,lightcurve_2121_KIC12454461.csv
2683,5088536,K00282.02,lightcurve_2124_KIC5088536.csv
618,2584163,K01031.01,lightcurve_2125_KIC2584163.csv
74,3342970,K00800.01,lightcurve_2127_KIC3342970.csv
150,6291653,K00850.01,lightcurve_2128_KIC6291653.csv
1070,5219234,K01563.01,lightcurve_212_KIC5219234.csv
3616,10002866,K00723.01,lightcurve_2132_KIC10002866.csv
3022,8616637,K00579.01,lightcurve_2133_KIC8616637.csv
2760,8753657,K00321.01,lightcurve_2134_KIC8753657.csv
2344,9451706,K00271.03,lightcurve_2135_KIC9451706.csv
2366,6294819,K02852.01,lightcurve_2137_KIC6294819.csv
2786,3353050,K00384.01,lightcurve_213_KIC3353050.csv
856,4077526,K01336.01,lightcurve_2140_KIC4077526.csv
2563,5881813,K02744.01,lightcurve_2143_KIC5881813.csv
3072,9146018,K00584.01,lightcurve_2144_KIC9146018.csv
4595,6592335,K04777.01,lightcurve_2145_KIC6592335.csv
435,3962243,K01203.01,lightcurve_2147_KIC3962243.csv
1693,10212441,K02342.01,lightcurve_2149_KIC10212441.csv
