pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_logg,st_rad,pl_orbpererr1,pl_orbpererr2,pl_trandurherr1,pl_trandurherr2,pl_trandeperr1,pl_trandeperr2,pl_radeerr1,pl_radeerr2,pl_insolerr1,pl_insolerr2,pl_eqterr1,pl_eqterr2,st_tmagerr1,st_tmagerr2,st_disterr1,st_disterr2,st_tefferr1,st_tefferr2,st_loggerr1,st_loggerr2,st_raderr1,st_raderr2,st_dist,st_pmra,st_pmdec,tfopwg_disp
4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.324062,11.6736,5496.0,3.93163,1.75896,4.23e-05,-4.23e-05,1.0638787,-1.0638787,124.07247,-124.07247,6.4387536,-6.4387536,,,,,0.006,-0.006,9.893,-9.893,131.305,-131.305,0.0816434,-0.0816434,0.102414,-0.102414,477.295,-6.874,-22.723,KP
2.3475051,2.8281222,1972.371829,5.4152906,1270.918132,1522.822004,12.0086,5924.0,4.31001,1.20432,0.0003921,-0.0003921,0.2024774,-0.2024774,131.97496,-131.97496,0.825221,-0.825221,,,,,0.006,-0.006,3.6825,-3.6825,130.277,-130.277,0.0776462,-0.0776462,0.0548744,-0.0548744,430.708,-0.242,-12.602,PC
1.5142292,1.7190416,5271.455864,11.6042711,4024.597942,2031.423044,12.367,6616.0,4.2907,1.39196,0.0001751,-0.0001751,0.0922937,-0.0922937,309.6118,-309.6118,0.681158,-0.681158,,,,,0.018,-0.018,13.1045,-13.1045,162.337,-162.337,0.0922661,-0.0922661,0.0613819,-0.0613819,658.741,-2.017,-15.301,FP
4.5565614,2.7966471,5389.410619,11.372041,926.3925066,1407.079086,12.367,6616.0,4.2907,1.39196,0.0009593,-0.0009593,0.1779826,-0.1779826,355.72577,-355.72577,0.7138832,-0.7138832,,,,,0.018,-0.018,13.1045,-13.1045,162.337,-162.337,0.0922661,-0.0922661,0.0613819,-0.0613819,658.741,-2.017,-15.301,PC
8.6078603,3.6798697,555.0621766,2.6206141,117.5495324,839.7982707,9.3553,5447.0,4.39971,0.968149,3.62e-05,-3.62e-05,0.2087915,-0.2087915,28.989202,-28.989202,0.2100805,-0.2100805,,,,,0.006,-0.006,0.2132,-0.2132,185.0,-185.0,0.269972,-0.269972,0.0515628,-0.0515628,93.7714,28.168,25.051,APC
11.714447,3.5131822,12763.9935,11.53374,53.7953827,690.7263119,13.9354,5165.0,4.48308,0.885629,0.0055124,-0.0055124,0.4774497,-0.4774497,1802.3618,-1802.3618,1.3575621,-1.3575621,,,,,0.008,-0.008,7.1065,-7.1065,122.0,-122.0,,,,,587.91,9.742,10.024,KP
4.1866989,6.5543918,2199.89363,13.6762774,3868.605528,2011.445925,8.49335,6309.0,3.62105,2.85361,0.0002834,-0.0002834,0.0665339,-0.0665339,61.623955,-61.623955,0.7000085,-0.7000085,,,,,0.006,-0.006,1.781,-1.781,127.912,-127.912,0.087407,-0.087407,0.132256,-0.132256,231.047,-5.03,6.208,PC
5.4809114,4.908,2237.0,8.44272,736.085,1451.0,10.388,5907.0,3.99,1.72,2.15e-05,-2.15e-05,0.607,-0.607,100.01,-100.01,0.457822,-0.457822,,,,,0.007,-0.007,2.511,-2.511,127.6,-127.6,0.08,-0.08,0.08,-0.08,297.451,-41.647,6.544,PC
31.6527509,3.72,940.0,3.1745,17.5796,570.0,8.7622,5626.0,4.44,1.0,0.0001233,-0.0001233,1.053,-1.053,71.6113,-71.6113,0.206862,-0.206862,,,,,0.006,-0.006,0.1685,-0.1685,121.5,-121.5,0.08,-0.08,0.05,-0.05,76.325,-97.872,-31.854,PC
7.7517707,3.975,4381.0,7.24338,201.798,1050.0,11.5622,5741.0,4.24,1.27,3.63e-05,-3.63e-05,0.51,-0.51,227.1,-227.1,0.483594,-0.483594,,,,,0.006,-0.006,4.58,-4.58,125.5,-125.5,0.08,-0.08,0.07,-0.07,360.739,-4.94,-19.035,PC
2.1449013,3.043,6115.0,,,,11.9453,,,,2.3e-06,-2.3e-06,0.061,-0.061,104.58,-104.58,,,,,,,0.008,-0.008,,,,,,,,,,-12.1,-0.6,APC
1.7346044,1.084,1007.0,4.46251,627.153,1427.0,9.9853,6850.0,4.26,1.49,4.1e-06,-4.1e-06,0.117,-0.117,45.7232,-45.7232,0.243241,-0.243241,,,,,0.006,-0.006,5.6505,-5.6505,132.0,-132.0,0.09,-0.09,0.07,-0.07,252.27,13.373,-13.822,PC
5.0957983,1.772,714.0,1.92318,28.5068,643.0,11.4398,4197.0,4.56,0.7,1.46e-05,-1.46e-05,0.137,-0.137,30.9066,-30.9066,0.17682,-0.17682,,,,,0.006,-0.006,0.4771,-0.4771,117.6,-117.6,0.11,-0.11,0.06,-0.06,98.0152,39.144,-22.761,KP
9.1258136,3.173012,169.7218223,0.9704787,42.107688,649.6958588,7.5621,4747.13,4.56794,0.750709,4.93e-05,-4.93e-05,0.2630424,-0.2630424,21.430954,-21.430954,1.0601202,-1.0601202,,,,,0.006,-0.006,0.02615,-0.02615,126.432,-126.432,0.0934539,-0.0934539,0.053608,-0.053608,23.6103,108.526,-123.4,PC
8.754708,3.4644403,1527.674894,3.5438108,117.8260362,840.2916858,11.584,5888.0,4.57,0.889347,4.69e-05,-4.69e-05,0.734803,-0.734803,157.82033,-157.82033,1.7096419,-1.7096419,,,,,0.006,-0.006,1.823,-1.823,136.6,-136.6,0.08,-0.08,0.0416884,-0.0416884,214.753,-7.59,-10.771,KP
15.0867738,2.1250291,1911.92218,2.0905859,3.5705631,350.5935542,12.1293,3570.0,4.83196,0.471842,1.93e-05,-1.93e-05,0.3323893,-0.3323893,83.39961,-83.39961,0.6946929,-0.6946929,,,,,0.007,-0.007,0.13315,-0.13315,64.0,-64.0,0.367048,-0.367048,0.014121,-0.014121,63.3731,158.696,157.834,PC
,2.85547,409.3413481,2.416155,35.6346136,623.1430608,7.9859,6186.0,4.37093,1.17357,,,1.6384945,-1.6384945,66.50693,-66.50693,6.262224,-6.262224,,,,,0.006,-0.006,0.2687,-0.2687,129.314,-129.314,0.0823025,-0.0823025,0.0548743,-0.0548743,73.7757,80.709,-46.794,PC
425.4506963,2.9472616,4753.282994,2.0762333,0.2314879,176.9097782,11.6627,3261.0,4.92925,0.296806,0.000581,-0.000581,0.4688739,-0.4688739,396.22385,-396.22385,0.4440041,-0.4440041,,,,,0.007,-0.007,0.04785,-0.04785,157.0,-157.0,0.0061519,-0.0061519,0.008881,-0.008881,25.4675,-166.176,-39.133,PC
59.8473992,4.3696664,11392.75077,11.7556773,0.4688342,211.0447631,11.3281,5765.3,4.38,1.09215,0.0011964,-0.0011964,0.0914794,-0.0914794,170.99811,-170.99811,0.6124999,-0.6124999,,,,,0.006,-0.006,2.89,-2.89,102.7,-102.7,0.07,-0.07,0.0517085,-0.0517085,245.962,27.627,-7.059,CP
31.1571613,5.9839922,336.5990841,2.6946338,62.3345745,716.6415747,9.57157,6317.08,4.2542,1.3783,0.0003804,-0.0003804,0.6515402,-0.6515402,39.077557,-39.077557,0.7391092,-0.7391092,,,,,0.006,-0.006,1.2505,-1.2505,146.669,-146.669,0.0972437,-0.0972437,0.0716583,-0.0716583,171.467,40.04,-28.402,PC
,5.1289452,3407.848686,3.5506895,0.0279229,104.2581018,12.7079,3683.0,4.72407,0.515263,,,0.8196901,-0.8196901,516.6861,-516.6861,0.4381638,-0.4381638,,,,,0.007,-0.007,0.51275,-0.51275,157.0,-157.0,0.0086164,-0.0086164,0.0152997,-0.0152997,99.0504,-28.044,-115.639,KP
748.7146251,6.6689152,1655.350907,3.4308988,0.1991332,170.3749226,8.3323,5235.0,4.5339,0.844852,0.0021974,-0.0021974,0.1820333,-0.1820333,106.101555,-106.101555,0.3645647,-0.3645647,,,,,0.006,-0.006,0.07965,-0.07965,132.381,-132.381,0.0869336,-0.0869336,0.0504322,-0.0504322,46.2206,14.079,-99.304,PC
1.2117417,1.046,33487.0,12.6463,63.3975,786.0,14.7975,3521.0,4.6,0.66,3.1e-06,-3.1e-06,0.141,-0.141,2620.3,-2620.3,0.724683,-0.724683,,,,,0.008,-0.008,6.2825,-6.2825,157.0,-157.0,0.02,-0.02,0.02,-0.02,319.82,-1.06,-49.076,PC
4.6017382,2.615,17212.0,17.8729,290.348,1150.0,12.9994,6233.0,4.25,1.37,9.6e-06,-9.6e-06,0.206,-0.206,742.933,-742.933,0.996136,-0.996136,,,,,0.009,-0.009,17.197,-17.197,135.7,-135.7,0.09,-0.09,0.07,-0.07,753.271,1.667,-1.902,PC
13.414031,4.578,6670.0,8.766,81.9067,838.0,13.1421,5614.0,4.31,1.16,0.000347,-0.000347,0.753,-0.753,441.978,-441.978,,,,,,,0.01,-0.01,7.314,-7.314,122.0,-122.0,,,,,587.794,1.51,-5.631,PC
1.4956727,1.965,3708.0,6.10516,658.968,1411.0,11.9409,4812.0,4.28,1.06,4.4e-06,-4.4e-06,0.254,-0.254,182.046,-182.046,0.480293,-0.480293,,,,,0.006,-0.006,7.909,-7.909,159.3,-159.3,0.09,-0.09,0.08,-0.08,239.055,16.962,-18.032,FP
14.8011934,3.42,345.0,2.44796,55.7499,761.0,9.8106,6138.6,4.07,1.42,6.37e-05,-6.37e-05,0.375,-0.375,21.4913,-21.4913,0.151077,-0.151077,,,,,0.006,-0.006,0.894,-0.894,54.0,-54.0,0.11,-0.11,0.06,-0.06,193.29,-8.356,23.462,PC
33.6336133,5.352,384.0,2.30517,27.3212,636.0,9.8106,6138.6,4.07,1.42,0.000265,-0.000265,0.683,-0.683,22.4618,-22.4618,0.155509,-0.155509,,,,,0.006,-0.006,0.894,-0.894,54.0,-54.0,0.11,-0.11,0.06,-0.06,193.29,-8.356,23.462,PC
672.6366236,7.4883769,423.1260918,2.9749826,1.0263046,256.7076521,9.8106,6138.6,4.07,1.41864,0.0106779,-0.0106779,1.177137,-1.177137,51.583866,-51.583866,1.8601334,-1.8601334,,,,,0.006,-0.006,0.894,-0.894,54.0,-54.0,0.11,-0.11,0.0618693,-0.0618693,193.29,-8.356,23.462,PC
1.5829358,1.64,11242.0,8.45955,945.563,1544.0,13.4815,6047.9,4.68,0.81,3.1e-06,-3.1e-06,0.213,-0.213,555.698,-555.698,,,,,,,0.021,-0.021,37.426,-37.426,63.6,-63.6,,,,,598.703,-2.007,-10.488,PC
0.9902419,1.405,16490.0,15.3849,1227.07,1648.0,13.4136,5643.0,4.25,1.25,3.8e-06,-3.8e-06,0.108,-0.108,701.37,-701.37,,,,,,,0.007,-0.007,15.8215,-15.8215,122.0,-122.0,,,,,755.331,-7.15,-2.422,APC
15.1389808,2.71,1596.0,4.03127,67.4078,798.0,10.7962,4448.2,4.6,0.7,9.1e-05,-9.1e-05,1.211,-1.211,2283.8,-2283.8,1.68382,-1.68382,,,,,0.006,-0.006,0.31685,-0.31685,107.4,-107.4,0.09,-0.09,0.05,-0.05,82.7081,50.075,-72.207,PC
0.3695622,0.446,2001.0,4.9835,1668.78,1780.0,12.2414,5661.0,4.5,0.94,7e-07,-7e-07,0.187,-0.187,599.829,-599.829,0.68623,-0.68623,,,,,0.009,-0.009,2.9365,-2.9365,132.3,-132.3,0.08,-0.08,0.05,-0.05,342.122,-7.355,3.576,APC
1.8819016,1.162,5107.0,7.09086,128.796,938.0,13.2387,4704.0,4.36,0.95,4.3e-06,-4.3e-06,0.191,-0.191,526.666,-526.666,,,,,,,0.008,-0.008,2.6985,-2.6985,122.0,-122.0,,,,,375.707,-2.176,-16.32,FP
9.9444971,3.171,3078.0,11.3375,147.904,971.0,11.2722,6576.0,3.93,2.1,3.69e-05,-3.69e-05,0.557,-0.557,153.285,-153.285,0.612396,-0.612396,,,,,0.008,-0.008,9.419,-9.419,121.2,-121.2,0.09,-0.09,0.09,-0.09,630.147,-5.975,-6.97,PC
0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,12.9691,5708.0,4.38,1.08,4e-06,-4e-06,0.368,-0.368,249.75,-249.75,0.415323,-0.415323,,,,,0.008,-0.008,5.611,-5.611,130.3,-130.3,0.08,-0.08,0.05,-0.05,564.394,-2.509,-4.915,FP
16.179367,3.903,10730.0,10.3462,35.5088,680.0,12.6255,5576.0,4.37,1.07,6.71e-05,-6.71e-05,0.325,-0.325,572.37,-572.37,0.635986,-0.635986,,,,,0.006,-0.006,2.714,-2.714,160.8,-160.8,0.08,-0.08,0.05,-0.05,436.991,-5.328,-9.069,PC
27.035894,3.477,3817.0,6.01419,18.0249,574.0,12.6338,4225.0,4.62,0.66,0.0001536,-0.0001536,1.241,-1.241,5045.14,-5045.14,2.29747,-2.29747,,,,,0.006,-0.006,0.3295,-0.3295,126.9,-126.9,0.11,-0.11,0.06,-0.06,160.932,13.826,14.426,PC
11.3689753,5.492,5979.0,9.89847,206.513,1056.0,12.4889,6076.0,4.26,1.31,5.38e-05,-5.38e-05,0.343,-0.343,233.187,-233.187,0.546752,-0.546752,,,,,0.008,-0.008,12.749,-12.749,123.3,-123.3,0.08,-0.08,0.06,-0.06,614.957,-6.521,-10.134,PC
16.051106,1.3968229,2768.521242,2.5869212,2.7275631,327.7656616,10.9102,3482.0,4.438,0.419457,9e-06,-9e-06,0.0545493,-0.0545493,74.3447,-74.3447,0.1016638,-0.1016638,,,,,0.007,-0.007,0.0206,-0.0206,,,,,0.0125728,-0.0125728,31.1265,-102.75,161.805,CP
37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,10.9102,3482.0,4.438,0.419457,0.0001495,-0.0001495,0.3368958,-0.3368958,56.42106,-56.42106,0.1217345,-0.1217345,,,,,0.007,-0.007,0.0206,-0.0206,,,,,0.0125728,-0.0125728,31.1265,-102.75,161.805,CP
9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,10.9102,3482.0,4.438,0.419457,2.38e-05,-2.38e-05,0.4029493,-0.4029493,35.250004,-35.250004,0.3983543,-0.3983543,,,,,0.007,-0.007,0.0206,-0.0206,,,,,0.0125728,-0.0125728,31.1265,-102.75,161.805,CP
27.8096898,2.9558823,406.8232517,0.9491858,1.3107501,272.8976058,10.9102,3482.0,4.438,0.419457,0.0001541,-0.0001541,0.6858168,-0.6858168,53.0958,-53.0958,0.313488,-0.313488,,,,,0.007,-0.007,0.0206,-0.0206,,,,,0.0125728,-0.0125728,31.1265,-102.75,161.805,CP
2.7897577,3.375,3360.0,15.2527,1126.92,1614.0,12.5322,5794.0,3.52,2.92,5.1e-06,-5.1e-06,0.229,-0.229,91.9366,-91.9366,0.816079,-0.816079,,,,,0.01,-0.01,25.37,-25.37,132.1,-132.1,0.07,-0.07,0.14,-0.14,1238.77,5.175,-4.441,PC
16.3475547,1.873,46329.0,13.2139,1.37516,301.0,14.5962,3662.0,4.61,0.65,0.0001103,-0.0001103,0.378,-0.378,4770.19,-4770.19,1.0589,-1.0589,,,,,0.007,-0.007,,,157.0,-157.0,0.02,-0.02,0.02,-0.02,,16.808,-6.06,PC
4.9792822,4.331,4376.0,12.0483,1039.87,1582.0,12.866,6677.0,3.95,2.07,5.42e-05,-5.42e-05,0.546,-0.546,267.742,-267.742,0.807315,-0.807315,,,,,0.007,-0.007,27.6,-27.6,128.5,-128.5,0.09,-0.09,0.1,-0.1,1260.84,0.082,0.65,PC
0.7331156,0.559,45524.0,13.8557,48.0269,733.0,14.2717,3326.0,4.77,0.46,5e-07,-5e-07,0.047,-0.047,9375.35,-9375.35,0.966293,-0.966293,,,,,0.007,-0.007,1.3535,-1.3535,157.0,-157.0,0.01,-0.01,0.01,-0.01,155.969,-38.821,-46.733,PC
9.8162989,5.37,2369.0,9.90817,250.587,1108.0,12.5926,5755.9,3.77,2.18,0.0001293,-0.0001293,1.113,-1.113,192.801,-192.801,0.713863,-0.713863,,,,,0.007,-0.007,14.211,-14.211,107.5,-107.5,0.07,-0.07,0.1,-0.1,948.197,1.741,3.348,PC
8.1420107,1.89,5380.0,8.96217,54.4532,756.0,12.8725,6089.0,4.28938,1.27,2.76e-05,-2.76e-05,0.387,-0.387,441.267,-441.267,0.640733,-0.640733,,,,,0.006,-0.006,9.433,-9.433,119.371,-119.371,0.081337,-0.081337,0.06,-0.06,723.398,6.07,-4.884,APC
51.9120896,4.975,15569.0,9.69324,5.28684,422.0,12.8066,5437.0,4.55,0.86,0.0001369,-0.0001369,0.61,-0.61,663.132,-663.132,0.60234,-0.60234,,,,,0.006,-0.006,1.988,-1.988,154.9,-154.9,0.09,-0.09,0.05,-0.05,339.348,6.533,0.739,PC
1.5342604,3.271,1768.0,6.09992,15822.4,3124.0,12.695,8194.0,4.28,1.7,1.15e-05,-1.15e-05,0.587,-0.587,115.734,-115.734,0.434538,-0.434538,,,,,0.213,-0.213,6.103,-6.103,1362.5,-1362.5,0.16,-0.16,0.08,-0.08,625.983,3.343,-0.72,FP
0.8406912,1.489,2554.0,4.77919,1679.35,1783.0,12.9055,5170.0,4.42,0.95,1e-06,-1e-06,0.242,-0.242,126.655,-126.655,0.316552,-0.316552,,,,,0.006,-0.006,2.092,-2.092,125.2,-125.2,0.08,-0.08,0.06,-0.06,410.467,-15.512,26.844,PC
2.3206673,0.969,2935.0,4.047,42.4124,710.0,12.9341,4231.0,4.61,0.67,4.7e-06,-4.7e-06,0.218,-0.218,327.411,-327.411,0.426265,-0.426265,,,,,0.006,-0.006,0.474,-0.474,125.9,-125.9,0.11,-0.11,0.06,-0.06,184.12,-36.065,5.946,PC
13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,10.966,5837.0,4.37713,1.10089,0.002108,-0.002108,0.424539,-0.424539,85.35073,-85.35073,0.685604,-0.685604,,,,,0.006,-0.006,0.8895,-0.8895,190.0,-190.0,0.321497,-0.321497,0.16444,-0.16444,217.621,42.013,36.099,FP
4.1976032,1.971,10045.0,11.3523,149.237,973.0,13.0287,5617.0,4.29,1.18,5.9e-06,-5.9e-06,0.264,-0.264,418.802,-418.802,,,,,,,0.028,-0.028,5.931,-5.931,122.0,-122.0,,,,,583.755,9.072,17.064,PC
19.394038,4.082,10061.0,10.5887,25.3617,625.0,12.9664,5493.0,4.35,1.08,6.31e-05,-6.31e-05,0.281,-0.281,533.881,-533.881,0.654456,-0.654456,,,,,0.006,-0.006,4.2715,-4.2715,140.6,-140.6,0.08,-0.08,0.06,-0.06,518.602,-8.092,-3.934,PC
4.0197822,3.18,5109.0,9.47332,653.222,1408.0,13.3792,6208.0,4.21,1.42,2.09e-05,-2.09e-05,0.468,-0.468,306.368,-306.368,,,,,,,0.011,-0.011,26.472,-26.472,122.0,-122.0,,,,,931.193,-3.812,-11.464,PC
4.2451891,2.663,5546.0,7.66981,221.068,1074.0,12.6968,5358.0,4.37,1.05,1.29e-05,-1.29e-05,0.324,-0.324,301.22,-301.22,0.493977,-0.493977,,,,,0.009,-0.009,2.581,-2.581,128.1,-128.1,0.08,-0.08,0.06,-0.06,426.494,-9.27,-23.47,PC
0.7406805,0.598,2428.0,6.53553,854.861,1506.0,12.5233,6204.8,4.44,1.08,9e-07,-9e-07,0.141,-0.141,269.781,-269.781,0.438418,-0.438418,,,,,0.007,-0.007,6.2195,-6.2195,135.3,-135.3,0.08,-0.08,0.05,-0.05,537.401,9.654,-2.749,APC
7.0687489,0.515,50423.0,14.0241,0.313028,208.0,14.3528,3368.0,4.77,0.47,1.31e-05,-1.31e-05,0.1,-0.1,10757.2,-10757.2,1.09435,-1.09435,,,,,0.007,-0.007,1.8365,-1.8365,157.0,-157.0,0.01,-0.01,0.01,-0.01,164.557,-66.12,2.82,PC
1.598803,2.438,14208.0,15.4905,11433.8,2880.0,13.3901,9488.0,4.58,1.32,1.8e-06,-1.8e-06,0.161,-0.161,440.566,-440.566,,,,,,,0.03,-0.03,12.551,-12.551,124.0,-124.0,,,,,796.293,-2.599,-8.823,PC
5.0826878,5.11,7327.0,19.0027,1426.43,1712.0,13.1719,6743.0,3.83,2.42,2.39e-05,-2.39e-05,0.549,-0.549,329.643,-329.643,,,,,,,0.011,-0.011,40.075,-40.075,126.0,-126.0,,,,,1526.54,-3.538,-5.385,PC
20.3158735,5.276,39235.0,17.8657,37.1984,688.0,12.9092,5725.0,4.53,0.91,1.25e-05,-1.25e-05,0.045,-0.045,430.907,-430.907,0.859249,-0.859249,,,,,0.007,-0.007,2.647,-2.647,122.6,-122.6,0.07,-0.07,0.04,-0.04,473.162,-27.131,-9.405,PC
48.2590904,6.299,6743.0,7.87933,13.5351,534.0,12.7199,5936.0,4.61,0.85,0.0002071,-0.0002071,0.432,-0.432,335.823,-335.823,0.426808,-0.426808,,,,,0.007,-0.007,2.5705,-2.5705,128.2,-128.2,0.08,-0.08,0.04,-0.04,434.178,-61.155,-72.133,CP
3.568141,1.4556337,906.9993541,2.0483578,49.3636227,676.0386184,11.8371,4015.0,4.61505,0.577735,6.2e-06,-6.2e-06,0.1540196,-0.1540196,61.14857,-61.14857,0.2698408,-0.2698408,,,,,0.006,-0.006,0.17925,-0.17925,170.0,-170.0,0.235853,-0.235853,0.0594221,-0.0594221,84.4039,-24.797,178.787,PC
3.1642475,1.115,2330.0,10.4341,296.494,1156.0,11.3226,6975.0,4.01,2.02,6.5e-06,-6.5e-06,0.411,-0.411,211.889,-211.889,0.683263,-0.683263,,,,,0.014,-0.014,12.037,-12.037,158.9,-158.9,0.08,-0.08,0.09,-0.09,661.226,-4.583,-5.125,PC
49.5355004,8.483,5687.0,10.5617,27.5628,638.0,12.2564,6173.0,4.26,1.33,0.0002812,-0.0002812,0.526,-0.526,247.705,-247.705,0.567113,-0.567113,,,,,0.015,-0.015,5.976,-5.976,156.9,-156.9,0.09,-0.09,0.06,-0.06,541.015,-2.905,-8.524,PC
2.8583729,1.236,11829.0,16.0985,259.61,1118.0,12.9085,5537.0,4.27,1.19,4.2e-06,-4.2e-06,0.216,-0.216,3996.44,-3996.44,2.31429,-2.31429,,,,,0.019,-0.019,9.523,-9.523,161.7,-161.7,0.08,-0.08,0.07,-0.07,537.48,-3.795,-12.007,PC
2.3404152,2.522,11265.0,13.0087,1539.65,1745.0,13.1587,6686.0,4.34,1.33,6.9e-06,-6.9e-06,0.336,-0.336,576.228,-576.228,,,,,,,0.009,-0.009,12.1455,-12.1455,122.0,-122.0,,,,,879.003,-1.592,-5.441,PC
1.9639208,1.467,30553.0,12.0421,74.4726,818.0,14.0905,3914.3,4.52,0.71,0.0002769,-0.0002769,0.161,-0.161,1846.89,-1846.89,,,,,,,0.006,-0.006,2.2115,-2.2115,276.7,-276.7,,,,,270.872,-16.7,-45.283,PC
66.9954225,2.024,5477.0,11.7213,1.51166,308.0,11.3683,6078.0,4.14,1.51,9.75e-05,-9.75e-05,0.676,-0.676,317.349,-317.349,0.650433,-0.650433,,,,,0.006,-0.006,4.0365,-4.0365,119.2,-119.2,0.08,-0.08,0.07,-0.07,429.239,-8.548,-22.113,PC
65.5580424,4.167,6381.0,5.53264,0.95388,275.0,13.0172,4340.0,4.54,0.74,0.0002627,-0.0002627,0.42,-0.42,348.489,-348.489,,,,,,,0.006,-0.006,0.7435,-0.7435,122.0,-122.0,,,,,228.15,2.328,-36.667,PC
4.2885021,1.427,4402.0,11.61,97.7022,875.0,13.0105,5937.5,3.99,1.75,1.47e-05,-1.47e-05,0.266,-0.266,390.144,-390.144,,,,,,,0.007,-0.007,11.1855,-11.1855,88.6,-88.6,,,,,1008.39,-3.141,-18.753,PC
2.4596079,2.168,2195.0,4.09395,448.314,1281.0,12.9405,5340.0,4.48,0.92,4.6e-06,-4.6e-06,0.228,-0.228,80.6217,-80.6217,0.254357,-0.254357,,,,,0.006,-0.006,3.1965,-3.1965,128.7,-128.7,0.08,-0.08,0.05,-0.05,427.132,6.131,0.613,PC
1.9271521,1.201,58745.0,13.364,29.2163,647.0,14.8347,3516.0,4.7,0.55,3e-06,-3e-06,0.091,-0.091,2910.97,-2910.97,0.587484,-0.587484,,,,,0.008,-0.008,4.888,-4.888,157.0,-157.0,0.01,-0.01,0.02,-0.02,263.55,16.262,-28.286,PC
8.6729683,2.9598885,724.6732153,2.28271,114.2649808,833.8694004,10.2036,5384.0,4.54758,0.91,1.21e-05,-1.21e-05,0.3179983,-0.3179983,35.195774,-35.195774,0.119422,-0.119422,,,,,0.006,-0.006,0.5465,-0.5465,185.0,-185.0,0.368997,-0.368997,0.04,-0.04,120.984,28.775,32.674,PC
22.5682711,4.9745502,869.846616,2.479501,31.9256027,606.2538727,10.2036,5384.0,4.54758,0.852304,6.45e-05,-6.45e-05,0.3672092,-0.3672092,77.67697,-77.67697,2.229857,-2.229857,,,,,0.006,-0.006,0.5465,-0.5465,185.0,-185.0,0.368997,-0.368997,0.147665,-0.147665,120.984,28.775,32.674,PC
2.5604496,1.339,423.0,1.60134,127.195,935.0,9.6396,4679.0,4.54,0.77,9.4e-06,-9.4e-06,0.446,-0.446,47.9762,-47.9762,0.161543,-0.161543,,,,,0.006,-0.006,0.14755,-0.14755,129.0,-129.0,0.1,-0.1,0.06,-0.06,60.445,-114.131,-109.74,PC
1.7911016,1.3192751,12254.94398,7.0726104,114.7997816,834.843394,14.367,3718.0,4.62057,0.636647,0.0003034,-0.0003034,0.1881722,-0.1881722,1336.6227,-1336.6227,1.0872678,-1.0872678,,,,,0.007,-0.007,4.8795,-4.8795,157.0,-157.0,0.0125886,-0.0125886,0.0199952,-0.0199952,295.802,28.865,-8.367,PC
17.7456043,2.675,1203.0,2.44767,8.44389,474.0,8.1532,4526.0,4.57,0.72,6.2e-05,-6.2e-05,0.496,-0.496,48.0856,-48.0856,0.203412,-0.203412,,,,,0.006,-0.006,0.0226,-0.0226,125.1,-125.1,0.1,-0.1,0.06,-0.06,26.6423,87.232,-80.506,PC
0.7312783,1.289,322.0,1.7324,2334.8,1936.0,10.2097,5508.0,4.45,0.97,2.1e-06,-2.1e-06,0.286,-0.286,28.9896,-28.9896,0.132642,-0.132642,,,,,0.006,-0.006,0.567,-0.567,133.5,-133.5,0.08,-0.08,0.05,-0.05,137.386,8.604,-152.628,PC
0.9082202,1.461,605.0,5.31602,10962.9,,10.4875,8482.0,,2.18,2.6e-06,-2.6e-06,0.303,-0.303,50.3693,-50.3693,,,,,,,0.006,-0.006,,,,,,,,,573.293,-0.9,-2.6,APC
4.18142,4.43,7013.0,14.794,1099.82,1638.0,10.2955,6293.8,4.04,1.76,0.00038,-0.00038,0.044,-0.044,64.5369,-64.5369,0.661276,-0.661276,,,,,0.006,-0.006,2.798,-2.798,245.5,-245.5,0.09,-0.09,0.08,-0.08,318.756,-6.403,-11.656,PC
3.0513298,1.4911246,23465.90681,11.1893597,73.7445561,747.3985328,14.4804,3937.0,4.60668,0.653572,0.0013678,-0.0013678,0.2257237,-0.2257237,3597.9634,-3597.9634,1.447511,-1.447511,,,,,0.007,-0.007,3.9085,-3.9085,157.0,-157.0,0.0124596,-0.0124596,0.0200799,-0.0200799,349.473,-3.784,8.121,PC
4.1279985,1.698,3450.0,15.1533,675.403,1420.0,12.0302,5865.0,4.28,1.23,1.55e-05,-1.55e-05,0.225,-0.225,1820.55,-1820.55,5.82992,-5.82992,,,,,0.007,-0.007,11.893,-11.893,125.0,-125.0,0.08,-0.08,0.07,-0.07,445.119,-14.461,-12.563,APC
8.6000492,3.059,639.0,3.12511,256.415,1114.0,8.9498,6920.0,4.31183,1.42,4.16e-05,-4.16e-05,0.784,-0.784,42.514,-42.514,0.208397,-0.208397,,,,,0.006,-0.006,1.1065,-1.1065,131.124,-131.124,0.0819904,-0.0819904,0.06,-0.06,152.834,-9.834,-23.043,PC
